"face_id","x","y","w","h","annot_type_id"
"62700","274","187","45","45","1"
"62701","444","258","299","299","1"
"62702","11","73","105","105","1"
"62703","108","35","91","91","1"
"62704","241","102","115","115","1"
"62705","255","-12","105","105","1"
"62706","346","-2","128","128","1"
"62707","109","172","48","48","1"
"62708","195","53","49","49","1"
"62709","198","206","42","42","1"
"62710","215","79","100","100","1"
"62711","520","196","184","184","1"
"62712","61","17","293","293","1"
"62713","302","119","77","77","1"
"62714","122","88","204","204","1"
"62715","798","447","1029","1029","1"
"62716","-28","80","265","265","1"
"62717","275","129","231","231","1"
"62718","116","122","274","274","1"
"62719","79","137","270","270","1"
"62720","284","136","97","97","1"
"62721","89","121","76","76","1"
"62722","94","163","138","138","1"
"62724","111","58","111","111","1"
"62725","518","200","216","216","1"
"62726","912","224","191","191","1"
"62727","1216","333","169","169","1"
"62728","127","176","99","99","1"
"62729","177","70","104","104","1"
"62730","314","128","88","88","1"
"62731","428","235","88","88","1"
"62732","552","141","89","89","1"
"62733","616","243","103","103","1"
"62734","702","128","97","97","1"
"62735","279","231","197","197","1"
"62736","663","323","174","174","1"
"62737","1146","387","172","172","1"
"62738","985","778","187","187","1"
"62739","1441","282","217","217","1"
"62740","145","93","70","70","1"
"62741","99","63","90","90","1"
"62742","207","64","124","124","1"
"62743","342","352","280","280","1"
"62744","683","347","134","134","1"
"62745","1039","297","2423","2423","1"
"62746","341","102","112","112","1"
"62747","243","116","52","52","1"
"62748","78","130","102","102","1"
"62750","423","207","249","249","1"
"62751","486","399","652","652","1"
"62753","165","102","216","216","1"
"62754","229","113","129","129","1"
"62755","488","645","732","732","1"
"62756","147","50","94","94","1"
"62757","232","25","112","112","1"
"62758","420","276","121","121","1"
"62759","186","297","446","446","1"
"62760","1868","578","516","516","1"
"62761","245","113","128","128","1"
"62762","701","1223","681","681","1"
"62764","246","164","109","109","1"
"62765","309","6","344","344","1"
"62766","313","139","108","108","1"
"62767","99","59","210","210","1"
"62768","275","602","1441","1441","1"
"62769","53","214","212","212","1"
"62770","89","43","416","416","1"
"62772","86","53","80","80","1"
"62773","285","129","134","134","1"
"62774","180","111","160","160","1"
"62775","487","254","613","613","1"
"62776","326","45","71","71","1"
"62777","1251","261","1021","1021","1"
"62778","76","157","261","261","1"
"62779","133","93","145","145","1"
"62780","144","106","212","212","1"
"62781","411","611","602","602","1"
"62782","134","83","103","103","1"
"62783","208","126","92","92","1"
"62784","597","390","386","386","1"
"62785","344","901","279","279","1"
"62786","1","171","291","291","1"
"62787","134","106","100","100","1"
"62788","750","468","658","658","1"
"62789","16","12","442","442","1"
"62790","439","759","404","404","1"
"62791","1217","447","465","465","1"
"62792","2229","494","447","447","1"
"62793","175","76","187","187","1"
"62795","312","85","96","96","1"
"62796","340","222","346","346","1"
"62797","391","321","667","667","1"
"62798","315","272","179","179","1"
"62799","67","101","45","45","1"
"62800","160","90","45","45","1"
"62801","93","168","41","41","1"
"62802","208","176","44","44","1"
"62803","302","56","43","43","1"
"62804","2714","2482","840","840","1"
"62805","1799","707","730","730","1"
"62807","190","211","129","129","1"
"62808","177","144","153","153","1"
"62809","101","114","128","128","1"
"62810","90","37","294","294","1"
"62811","94","65","267","267","1"
"62812","295","75","100","100","1"
"62813","227","74","194","194","1"
"62814","94","147","124","124","1"
"62815","207","80","141","141","1"
"62816","2098","846","1772","1772","1"
"62817","133","79","79","79","1"
"62818","118","68","104","104","1"
"62820","70","99","97","97","1"
"62822","279","103","87","87","1"
"62823","108","112","124","124","1"
"62825","84","38","244","244","1"
"62826","90","59","74","74","1"
"62827","315","76","70","70","1"
"62828","741","143","403","403","1"
"62830","493","651","85","85","1"
"62831","643","94","76","76","1"
"62832","219","363","375","375","1"
"62833","597","240","329","329","1"
"62834","52","184","221","221","1"
"62835","86","182","173","173","1"
"62836","-39","12","379","379","1"
"62838","224","155","78","78","1"
"62839","326","139","62","62","1"
"62840","77","100","76","76","1"
"62841","308","122","77","77","1"
"62842","71","351","74","74","1"
"62843","307","339","75","75","1"
"62845","810","714","828","828","1"
"62846","56","100","209","209","1"
"62847","138","91","148","148","1"
"62848","223","56","53","53","1"
"62849","486","664","1609","1609","1"
"62850","413","230","571","571","1"
"62851","389","128","225","225","1"
"62852","194","204","140","140","1"
"62853","978","519","351","351","1"
"62854","268","149","369","369","1"
"62855","123","156","75","75","1"
"62856","572","478","829","829","1"
"62857","1254","473","476","476","1"
"62858","106","127","224","224","1"
"62859","280","117","240","240","1"
"62860","39","276","157","157","1"
"62861","117","65","215","215","1"
"62862","459","131","323","323","1"
"62864","324","113","123","123","1"
"62865","247","96","111","111","1"
"62866","347","119","104","104","1"
"62867","388","170","29","29","1"
"62868","195","152","276","276","1"
"62869","31","58","206","206","1"
"62870","161","82","181","181","1"
"62872","1075","585","600","600","1"
"62873","1477","606","2115","2115","1"
"62874","182","157","70","70","1"
"62875","301","161","48","48","1"
"62876","21","117","357","357","1"
"62878","333","70","59","59","1"
"62879","76","250","60","60","1"
"62880","85","60","58","58","1"
"62881","177","45","57","57","1"
"62882","195","141","51","51","1"
"62883","735","257","325","325","1"
"62884","321","248","355","355","1"
"62885","712","397","401","401","1"
"62886","178","79","91","91","1"
"62887","109","52","271","271","1"
"62888","260","555","158","158","1"
"62889","843","648","567","567","1"
"62890","1744","526","586","586","1"
"62891","111","167","166","166","1"
"62892","145","131","77","77","1"
"62893","206","250","137","137","1"
"62894","145","282","118","118","1"
"62896","125","70","225","225","1"
"62897","407","244","416","416","1"
"62898","93","94","269","269","1"
"62899","169","189","195","195","1"
"62900","1198","119","699","699","1"
"62901","66","329","874","874","1"
"62902","265","123","202","202","1"
"62903","598","188","183","183","1"
"62904","213","108","218","218","1"
"62905","90","90","80","80","1"
"62906","1073","737","1226","1226","1"
"62907","89","352","567","567","1"
"62908","1029","275","565","565","1"
"62909","493","777","410","410","1"
"62911","409","376","380","380","1"
"62913","272","79","47","47","1"
"62914","79","182","53","53","1"
"62915","358","88","60","60","1"
"62916","274","467","183","183","1"
"62917","217","566","719","719","1"
"62918","216","111","192","192","1"
"62920","214","103","106","106","1"
"62921","689","433","409","409","1"
"62922","113","171","92","92","1"
"62923","122","26","72","72","1"
"62924","26","43","332","332","1"
"62925","97","160","185","185","1"
"62926","1223","241","666","666","1"
"62927","65","172","147","147","1"
"62928","159","89","155","155","1"
"62929","269","213","151","151","1"
"62930","341","160","302","302","1"
"62931","31","69","275","275","1"
"62932","237","180","223","223","1"
"62933","432","251","205","205","1"
"62934","619","292","393","393","1"
"62935","151","87","152","152","1"
"62936","163","164","132","132","1"
"62937","1912","912","464","464","1"
"62938","184","515","1007","1007","1"
"62939","114","-15","415","415","1"
"62940","244","112","118","118","1"
"62941","311","185","119","119","1"
"62942","-7","117","370","370","1"
"62944","1453","386","934","934","1"
"62945","89","151","502","502","1"
"62947","266","131","173","173","1"
"62949","1128","341","552","552","1"
"62950","453","903","735","735","1"
"62951","196","-26","280","280","1"
"62952","38","223","529","529","1"
"62953","274","80","51","51","1"
"62954","225","167","42","42","1"
"62955","195","165","294","294","1"
"62956","198","259","82","82","1"
"62957","144","87","205","205","1"
"62958","94","69","222","222","1"
"62959","173","190","65","65","1"
"62960","23","419","2506","2506","1"
"62961","184","302","702","702","1"
"62962","946","1003","476","476","1"
"62963","-41","132","251","251","1"
"62964","121","71","186","186","1"
"62965","91","145","126","126","1"
"62966","435","277","144","144","1"
"62967","168","36","55","55","1"
"62968","576","1374","1144","1144","1"
"62969","335","759","684","684","1"
"62970","127","19","76","76","1"
"62971","276","162","86","86","1"
"62972","664","191","75","75","1"
"62973","446","146","99","99","1"
"62974","321","289","108","108","1"
"62975","61","69","170","170","1"
"62976","185","108","158","158","1"
"62977","279","61","172","172","1"
"62978","91","128","628","628","1"
"62979","186","228","302","302","1"
"62980","108","89","84","84","1"
"62982","658","154","120","120","1"
"62983","116","199","150","150","1"
"62984","226","214","92","92","1"
"62985","57","86","159","159","1"
"62986","351","251","292","292","1"
"62988","79","58","341","341","1"
"62989","370","283","332","332","1"
"62990","45","44","368","368","1"
"62992","242","110","473","473","1"
"62993","586","164","522","522","1"
"62994","405","37","444","444","1"
"62995","163","147","48","48","1"
"62996","214","156","48","48","1"
"62997","215","139","177","177","1"
"62998","134","89","73","73","1"
"62999","317","83","79","79","1"
"63000","172","83","293","293","1"
"63001","357","132","217","217","1"
"63002","96","89","168","168","1"
"63003","211","73","210","210","1"
"63004","-38","175","339","339","1"
"63005","156","88","360","360","1"
"63006","153","82","74","74","1"
"63007","41","87","254","254","1"
"63009","201","149","90","90","1"
"63010","326","163","98","98","1"
"63011","293","79","69","69","1"
"63012","69","156","62","62","1"
"63013","637","228","181","181","1"
"63014","859","238","190","190","1"
"63015","-8","35","368","368","1"
"63016","534","506","397","397","1"
"63017","978","791","387","387","1"
"63018","173","1222","306","306","1"
"63019","504","1992","293","293","1"
"63020","784","1654","322","322","1"
"63021","1223","1879","268","268","1"
"63022","84","173","162","162","1"
"63023","556","607","464","464","1"
"63024","709","161","715","715","1"
"63025","203","106","48","48","1"
"63026","113","89","73","73","1"
"63027","164","92","78","78","1"
"63028","118","58","213","213","1"
"63029","204","132","195","195","1"
"63030","131","129","115","115","1"
"63031","288","91","133","133","1"
"63032","-29","25","532","532","1"
"63033","276","16","567","567","1"
"63034","246","251","261","261","1"
"63035","412","280","279","279","1"
"63036","127","121","168","168","1"
"63037","184","298","191","191","1"
"63038","382","156","198","198","1"
"63039","655","205","200","200","1"
"63040","58","122","66","66","1"
"63043","147","264","199","199","1"
"63044","378","256","147","147","1"
"63045","226","861","1390","1390","1"
"63046","150","195","71","71","1"
"63047","195","8","144","144","1"
"63048","507","147","205","205","1"
"63049","150","799","1338","1338","1"
"63050","171","103","44","44","1"
"63051","125","78","101","101","1"
"63052","482","354","351","351","1"
"63053","111","126","140","140","1"
"63054","177","107","342","342","1"
"63055","1181","468","1353","1353","1"
"63056","50","75","194","194","1"
"63057","208","80","147","147","1"
"63058","132","79","196","196","1"
"63059","231","190","375","375","1"
"63061","625","970","241","241","1"
"63062","147","84","125","125","1"
"63063","82","171","213","213","1"
"63064","269","172","295","295","1"
"63065","117","268","50","50","1"
"63066","125","213","255","255","1"
"63067","128","95","260","260","1"
"63068","454","411","91","91","1"
"63069","465","69","286","286","1"
"63070","199","164","85","85","1"
"63071","1235","377","824","824","1"
"63072","16","129","458","458","1"
"63074","157","64","88","88","1"
"63075","168","-14","1258","1258","1"
"63076","193","231","401","401","1"
"63077","518","321","307","307","1"
"63080","380","68","46","46","1"
"63081","187","63","180","180","1"
"63082","72","127","103","103","1"
"63083","136","110","126","126","1"
"63084","182","178","476","476","1"
"63085","152","137","79","79","1"
"63086","127","108","278","278","1"
"63087","140","83","62","62","1"
"63088","318","169","59","59","1"
"63090","199","82","220","220","1"
"63091","108","93","109","109","1"
"63092","114","-17","157","157","1"
"63093","124","361","128","128","1"
"63094","249","151","130","130","1"
"63095","381","664","512","512","1"
"63096","879","860","432","432","1"
"63097","629","1354","475","475","1"
